id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority
95455,Da Nang,13:47 30/03/2026,"Trước đây, tôi đã phản ánh tình trạng cống thoát nước phía sau nhà số 05 Đa Mặn 1 và khu vực phía sau đường Lê Văn Hiến (cống nằm phía sau hai tuyến đường), phường Ngũ Hành Sơn bị tắc nghẽn, khiến nước thải không thoát được và tràn lên mặt đường. Đặc biệt, ngay cả trong những ngày nắng, nước thải vẫn dâng lên miệng cống, bốc mùi hôi thối, gây ô nhiễm môi trường và ảnh hưởng đến sinh hoạt của người dân. Người dân đã chủ động khơi thông nhưng không hiệu quả. Sau khi phản ánh, cơ quan chức năng đã tiến hành kiểm tra và khơi thông cống. Tuy nhiên, sau khi thi công không thu dọn vệ sinh, người dân phải tự dọn dẹp. Đáng nói, chỉ sau vài ngày, tình trạng tắc nghẽn tiếp tục tái diễn, nước thải lại tràn ra đường, gây mất vệ sinh và bốc mùi hôi nghiêm trọng. Kính đề nghị cơ quan chức năng kiểm tra, xử lý triệt để nguyên nhân gây tắc nghẽn, có giải pháp khắc phục lâu dài, tránh tái diễn, đảm bảo vệ sinh môi trường sau khi xử lý. Xin cảm ơn./.","Trước đây, tôi đã phản ánh tình trạng cống thoát nước phía sau nhà số 05 Đa Mặn 1 và khu vực phía sau đường Lê Văn Hiến (cống nằm phía sau hai tuyến đường), phường Ngũ Hành Sơn bị tắc nghẽn, khiến nước thải không thoát được và tràn lên mặt đường. Đặc biệt, ngay cả trong những ngày nắng, nước thải vẫn dâng lên miệng cống, bốc mùi hôi thối, gây ô nhiễm môi trường và ảnh hưởng đến sinh hoạt của người dân. Người dân đã chủ động khơi thông nhưng không hiệu quả. Sau khi phản ánh, cơ quan chức năng đã tiến hành kiểm tra và khơi thông cống. Tuy nhiên, sau khi thi công không thu dọn vệ sinh, người dân phải tự dọn dẹp. Đáng nói, chỉ sau vài ngày, tình trạng tắc nghẽn tiếp tục tái diễn, nước thải lại tràn ra đường, gây mất vệ sinh và bốc mùi hôi nghiêm trọng. Kính đề nghị cơ quan chức năng kiểm tra, xử lý triệt để nguyên nhân gây tắc nghẽn, có giải pháp khắc phục lâu dài, tránh tái diễn, đảm bảo vệ sinh môi trường sau khi xử lý. Xin cảm ơn. /.","Trước_đây , tôi đã phản_ánh tình_trạng cống thoát nước phía sau nhà số 05 Đa_Mặn 1 và khu_vực phía sau đường Lê_Văn_Hiến ( cống nằm phía sau hai tuyến đường ) , phường Ngũ_Hành_Sơn bị tắc_nghẽn , khiến nước_thải không thoát được và tràn lên mặt_đường . Đặc_biệt , ngay cả trong những ngày nắng , nước_thải vẫn dâng lên miệng cống , bốc mùi hôi_thối , gây ô_nhiễm môi_trường và ảnh_hưởng đến sinh_hoạt của người dân . Người dân đã chủ_động khơi thông nhưng không hiệu_quả . Sau khi phản_ánh , cơ_quan_chức_năng đã tiến_hành kiểm_tra và khơi thông cống . Tuy_nhiên , sau khi thi_công không thu_dọn vệ_sinh , người dân phải tự dọn_dẹp . Đáng nói , chỉ sau vài ngày , tình_trạng tắc_nghẽn tiếp_tục tái_diễn , nước_thải lại tràn ra đường , gây mất vệ_sinh và bốc mùi hôi nghiêm_trọng . Kính_đề nghị cơ_quan_chức_năng kiểm_tra , xử_lý triệt_để nguyên_nhân gây tắc_nghẽn , có giải_pháp khắc_phục lâu_dài , tránh tái_diễn , đảm_bảo_vệ_sinh môi_trường sau khi xử_lý . Xin cảm_ơn . / .","trước_đây , tôi đã phản_ánh tình_trạng cống thoát nước phía sau nhà số 05 đa_mặn 1 và khu_vực phía sau đường lê_văn_hiến ( cống nằm phía sau hai tuyến đường ) , phường ngũ_hành_sơn bị tắc_nghẽn , khiến nước_thải không thoát được và tràn lên mặt_đường . đặc_biệt , ngay cả trong những ngày nắng , nước_thải vẫn dâng lên miệng cống , bốc mùi hôi_thối , gây ô_nhiễm môi_trường và ảnh_hưởng đến sinh_hoạt của người dân . người dân đã chủ_động khơi thông nhưng không hiệu_quả . sau khi phản_ánh , cơ_quan_chức_năng đã tiến_hành kiểm_tra và khơi thông cống . tuy_nhiên , sau khi thi_công không thu_dọn vệ_sinh , người dân phải tự dọn_dẹp . đáng nói , chỉ sau vài ngày , tình_trạng tắc_nghẽn tiếp_tục tái_diễn , nước_thải lại tràn ra đường , gây mất vệ_sinh và bốc mùi hôi nghiêm_trọng . kính_đề nghị cơ_quan_chức_năng kiểm_tra , xử_lý triệt_để nguyên_nhân gây tắc_nghẽn , có giải_pháp khắc_phục lâu_dài , tránh tái_diễn , đảm_bảo_vệ_sinh môi_trường sau khi xử_lý . xin cảm_ơn . / .",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95455,cong_ho_ga_thoat_nuoc,thap
95441,Da Nang,10:12 30/03/2026,"Hiện nay đường Phạm Đình Bân tại khu TĐC Bình Kỳ, phường Ngũ Hành Sơn chỉ mới được đơn vị chủ quản cày dọn mặt bằng nhưng vẫn chưa được tiến hành thảm nhựa, gây bụi bặm ô nhiễm không khí rất nhiều, làm ảnh hưởng đến sinh hoạt của bà con nhân dân. Kính đề nghị các cấp lãnh đạo phường Ngũ Hành Sơn quan tâm đôn đốc đơn vị chủ quản thi công sớm triển khai để bà con nhân dân đỡ khổ, nhất là trong mùa nắng nóng này. Xin chân thành cảm ơn./.","Hiện nay đường Phạm Đình Bân tại khu TĐC Bình Kỳ, phường Ngũ Hành Sơn chỉ mới được đơn vị chủ quản cày dọn mặt bằng nhưng vẫn chưa được tiến hành thảm nhựa, gây bụi bặm ô nhiễm không khí rất nhiều, làm ảnh hưởng đến sinh hoạt của bà con nhân dân. Kính đề nghị các cấp lãnh đạo phường Ngũ Hành Sơn quan tâm đôn đốc đơn vị chủ quản thi công sớm triển khai để bà con nhân dân đỡ khổ, nhất là trong mùa nắng nóng này. Xin chân thành cảm ơn. /.","Hiện_nay đường Phạm_Đình_Bân tại khu TĐC Bình_Kỳ , phường Ngũ_Hành_Sơn chỉ mới được_đơn vị chủ_quản cày dọn mặt_bằng nhưng vẫn chưa được tiến_hành thảm nhựa , gây bụi_bặm ô_nhiễm không_khí rất nhiều , làm ảnh_hưởng đến sinh_hoạt của bà_con nhân_dân . Kính_đề nghị các cấp lãnh_đạo phường Ngũ_Hành_Sơn quan_tâm đôn_đốc_đơn vị chủ_quản thi_công sớm triển_khai để bà_con nhân_dân đỡ khổ , nhất_là trong mùa nắng_nóng này . Xin chân_thành cảm_ơn . / .","hiện_nay đường phạm_đình_bân tại khu tđc bình_kỳ , phường ngũ_hành_sơn chỉ mới được_đơn vị chủ_quản cày dọn mặt_bằng nhưng vẫn chưa được tiến_hành thảm nhựa , gây bụi_bặm ô_nhiễm không_khí rất nhiều , làm ảnh_hưởng đến sinh_hoạt của bà_con nhân_dân . kính_đề nghị các cấp lãnh_đạo phường ngũ_hành_sơn quan_tâm đôn_đốc_đơn vị chủ_quản thi_công sớm triển_khai để bà_con nhân_dân đỡ khổ , nhất_là trong mùa nắng_nóng này . xin chân_thành cảm_ơn . / .",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95441,rac_thai_ve_sinh_moi_truong,thap
95437,Da Nang,09:44 30/03/2026,"Đường Võ Tự giao đường Trung Lập 12 đèn chiếu sáng không đỏ, buổi tối rất tối gây nguy hiểm giao thông và tình hình an ninh trật tự. Rất mong thành phố quan tâm và giải quyết gấp./.","Đường Võ Tự giao đường Trung Lập 12 đèn chiếu sáng không đỏ, buổi tối rất tối gây nguy hiểm giao thông và tình hình an ninh trật tự. Rất mong thành phố quan tâm và giải quyết gấp. /.","Đường_Võ_Tự giao đường Trung_Lập 12 đèn_chiếu sáng không đỏ , buổi tối rất tối gây nguy_hiểm giao_thông và tình_hình an_ninh trật_tự . Rất mong thành_phố quan_tâm và giải_quyết gấp . / .","đường_võ_tự giao đường trung_lập 12 đèn_chiếu sáng không đỏ , buổi tối rất tối gây nguy_hiểm giao_thông và tình_hình an_ninh trật_tự . rất mong thành_phố quan_tâm và giải_quyết gấp . / .","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95437,dien_luc_chieu_sang,cao
95400,Da Nang,21:35 29/03/2026,"Đèn đường chiếu sáng trước số nhà 51 Đồng Cửa 2, khu tái định cư Hoà Hiệp 3, phường Hải Vân hỏng hơn 2 tháng nay, đèn nằm giữa 2 ngã tư nên bị hạn chế tầm nhìn, ảnh hưởng đến sinh hoạt của khu vực. Kính mong ban ngành có trách nhiệm sớm khắc phục./.","Đèn đường chiếu sáng trước số nhà 51 Đồng Cửa 2, khu tái định cư Hoà Hiệp 3, phường Hải Vân hỏng hơn 2 tháng nay, đèn nằm giữa 2 ngã tư nên bị hạn chế tầm nhìn, ảnh hưởng đến sinh hoạt của khu vực. Kính mong ban ngành có trách nhiệm sớm khắc phục. /.","Đèn_đường chiếu sáng trước số nhà 51 Đồng_Cửa 2 , khu tái_định_cư Hoà_Hiệp 3 , phường Hải_Vân hỏng hơn 2 tháng nay , đèn nằm giữa 2 ngã tư nên bị hạn_chế tầm nhìn , ảnh_hưởng đến sinh_hoạt của khu_vực . Kính mong ban_ngành có trách_nhiệm sớm khắc_phục . / .","đèn_đường chiếu sáng trước số nhà 51 đồng_cửa 2 , khu tái_định_cư hoà_hiệp 3 , phường hải_vân hỏng hơn 2 tháng nay , đèn nằm giữa 2 ngã tư nên bị hạn_chế tầm nhìn , ảnh_hưởng đến sinh_hoạt của khu_vực . kính mong ban_ngành có trách_nhiệm sớm khắc_phục . / .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95400,dien_luc_chieu_sang,cao
95380,Da Nang,12:13 29/03/2026,"Tuyến cao tốc Bắc Nam khi giải tỏa mở rộng xong, thi công đường gom hai bên lượng giao thông quá lớn. Nhưng thi công đường dẫn dưới khu dân cư lên quá nhỏ chỉ có 3m. Khiến cho lượng giao thông lên xuống dễ gây tai nạn. Lúc trước đường này đã có sẵn là 5m, nhưng nay thi công đường bê tông chỉ có 3m. Kính mong quý lãnh đạo xem xét mở rộng lối đi để người dân lên xuống khúc cua được đảm bảo an toàn giao thông. Vị trí tại TDP Phú Thượng, phường Hòa Khánh.","Tuyến cao tốc Bắc Nam khi giải tỏa mở rộng xong, thi công đường gom hai bên lượng giao thông quá lớn. Nhưng thi công đường dẫn dưới khu dân cư lên quá nhỏ chỉ có 3m. Khiến cho lượng giao thông lên xuống dễ gây tai nạn. Lúc trước đường này đã có sẵn là 5m, nhưng nay thi công đường bê tông chỉ có 3m. Kính mong quý lãnh đạo xem xét mở rộng lối đi để người dân lên xuống khúc cua được đảm bảo an toàn giao thông. Vị trí tại TDP Phú Thượng, phường Hòa Khánh.","Tuyến cao_tốc Bắc_Nam khi giải_tỏa mở_rộng xong , thi_công đường gom hai bên lượng giao_thông quá lớn . Nhưng thi_công đường_dẫn dưới khu dân_cư lên quá nhỏ chỉ có 3m . Khiến cho lượng giao_thông lên xuống dễ gây tai_nạn . Lúc trước đường này đã có sẵn là 5m , nhưng nay thi_công đường bê_tông chỉ có 3m . Kính_mong quý lãnh_đạo xem_xét mở_rộng lối đi_để người dân lên xuống khúc cua được_đảm bảo_an_toàn giao_thông . Vị_trí tại TDP Phú_Thượng , phường Hòa_Khánh .","tuyến cao_tốc bắc_nam khi giải_tỏa mở_rộng xong , thi_công đường gom hai bên lượng giao_thông quá lớn . nhưng thi_công đường_dẫn dưới khu dân_cư lên quá nhỏ chỉ có 3m . khiến cho lượng giao_thông lên xuống dễ gây tai_nạn . lúc trước đường này đã có sẵn là 5m , nhưng nay thi_công đường bê_tông chỉ có 3m . kính_mong quý lãnh_đạo xem_xét mở_rộng lối đi_để người dân lên xuống khúc cua được_đảm bảo_an_toàn giao_thông . vị_trí tại tdp phú_thượng , phường hòa_khánh .","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95380,to_chuc_giao_thong,cao
95350,Da Nang,18:40 28/03/2026,"Đèn đường tại 51 Đồng Cửa 2, Phường Hải Vân, Thành phố Đà Nẵng không sáng đã 2 tháng nay. Chúng tôi đã báo điện lực nhưng vẫn chưa được giải quyết. Mong Thành phố sắp xếp sửa sớm giúp.","Đèn đường tại 51 Đồng Cửa 2, Phường Hải Vân, Thành phố Đà Nẵng không sáng đã 2 tháng nay. Chúng tôi đã báo điện lực nhưng vẫn chưa được giải quyết. Mong Thành phố sắp xếp sửa sớm giúp.","Đèn_đường tại 51 Đồng_Cửa 2 , Phường_Hải_Vân , Thành_phố Đà_Nẵng không sáng đã 2 tháng nay . Chúng_tôi đã báo điện_lực nhưng vẫn chưa được giải_quyết . Mong_Thành phố sắp_xếp sửa sớm giúp .","đèn_đường tại 51 đồng_cửa 2 , phường_hải_vân , thành_phố đà_nẵng không sáng đã 2 tháng nay . chúng_tôi đã báo điện_lực nhưng vẫn chưa được giải_quyết . mong_thành phố sắp_xếp sửa sớm giúp .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95350,dien_luc_chieu_sang,thap
95311,Da Nang,12:34 28/03/2026,"Kính gửi cơ quan chức năng. Tôi xin phản ánh tình trạng bóng đèn chiếu sáng công cộng tại địa chỉ hẻm 382/20 Tôn Đản, phường An Khê đã bị hỏng (không sáng) hơn một tuần nay. Khu vực này có mật độ dân cư đi lại đông, việc đèn hỏng gây tối tăm, tiềm ẩn nguy cơ mất an toàn giao thông và an ninh trật tự vào ban đêm. Kính mong đơn vị Quản lý vận hành điện chiếu sáng sớm kiểm tra và thay thế bóng mới để bà con đi lại thuận tiện. Xin cảm ơn!","Kính gửi cơ quan chức năng. Tôi xin phản ánh tình trạng bóng đèn chiếu sáng công cộng tại địa chỉ hẻm 382/20 Tôn Đản, phường An Khê đã bị hỏng (không sáng) hơn một tuần nay. Khu vực này có mật độ dân cư đi lại đông, việc đèn hỏng gây tối tăm, tiềm ẩn nguy cơ mất an toàn giao thông và an ninh trật tự vào ban đêm. Kính mong đơn vị Quản lý vận hành điện chiếu sáng sớm kiểm tra và thay thế bóng mới để bà con đi lại thuận tiện. Xin cảm ơn","Kính gửi cơ_quan_chức_năng . Tôi xin phản_ánh tình_trạng bóng đèn_chiếu sáng công_cộng tại địa_chỉ hẻm 382 / 20 Tôn_Đản , phường An_Khê_đã bị hỏng ( không sáng ) hơn một tuần nay . Khu_vực này có mật_độ dân_cư đi_lại đông , việc đèn hỏng gây tối_tăm , tiềm_ẩn nguy_cơ mất an_toàn giao_thông và an_ninh trật_tự vào ban_đêm . Kính mong đơn_vị Quản_lý vận_hành điện chiếu sáng sớm kiểm_tra và thay_thế bóng mới để bà_con đi_lại thuận_tiện . Xin cảm_ơn","kính gửi cơ_quan_chức_năng . tôi xin phản_ánh tình_trạng bóng đèn_chiếu sáng công_cộng tại địa_chỉ hẻm 382 / 20 tôn_đản , phường an_khê_đã bị hỏng ( không sáng ) hơn một tuần nay . khu_vực này có mật_độ dân_cư đi_lại đông , việc đèn hỏng gây tối_tăm , tiềm_ẩn nguy_cơ mất an_toàn giao_thông và an_ninh trật_tự vào ban_đêm . kính mong đơn_vị quản_lý vận_hành điện chiếu sáng sớm kiểm_tra và thay_thế bóng mới để bà_con đi_lại thuận_tiện . xin cảm_ơn",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95311,dien_luc_chieu_sang,cao
95303,Da Nang,10:12 28/03/2026,"Khu dân cư trong dự án làng đại học, trước khi thi công thì đường giao thông đã được bê tông hóa 100%, rất thuận tiện cho việc di chuyển của người dân. Từ khi chặn đường Lưu Quang Vũ để thi công dự án, làm đường tạm cho dân nhưng không đảm bảo chất lượng. 1. Mặt đường gồ ghề, nhiều đá và không bằng phẳng gây nguy hiểm khi di chuyển. 2. Đường đất, nắng thì bụi, mưa thì bùn gây khó khăn cho việc di chuyển của người dân. 3. Không có đèn đường gây nguy hiểm khi di chuyển vào buổi tối. Đề nghị cơ quan chức năng kiểm tra, khắc phục: 1. Tình trạng chất lượng đường tạm không đảm bảo như trên. 2. Trải bê tông trên mặt đường tạm để thuận tiện cho việc di chuyển của người dân (trả lại tình trạng đường như trước khi thi công dự án)./.","Khu dân cư trong dự án làng đại học, trước khi thi công thì đường giao thông đã được bê tông hóa 100, rất thuận tiện cho việc di chuyển của người dân. Từ khi chặn đường Lưu Quang Vũ để thi công dự án, làm đường tạm cho dân nhưng không đảm bảo chất lượng. 1. Mặt đường gồ ghề, nhiều đá và không bằng phẳng gây nguy hiểm khi di chuyển. 2. Đường đất, nắng thì bụi, mưa thì bùn gây khó khăn cho việc di chuyển của người dân. 3. Không có đèn đường gây nguy hiểm khi di chuyển vào buổi tối. Đề nghị cơ quan chức năng kiểm tra, khắc phục: 1. Tình trạng chất lượng đường tạm không đảm bảo như trên. 2. Trải bê tông trên mặt đường tạm để thuận tiện cho việc di chuyển của người dân (trả lại tình trạng đường như trước khi thi công dự án). /.","Khu dân_cư trong dự_án làng đại_học , trước khi thi_công thì đường giao_thông đã_được bê_tông_hóa 100 , rất thuận_tiện cho việc di_chuyển của người dân . Từ khi chặn đường Lưu_Quang_Vũ_để thi_công dự_án , làm đường tạm cho dân nhưng không đảm_bảo chất_lượng . 1 . Mặt_đường gồ_ghề , nhiều đá và không bằng_phẳng gây nguy_hiểm khi di_chuyển . 2 . Đường_đất , nắng thì bụi , mưa thì bùn gây khó_khăn cho việc di_chuyển của người dân . 3 . Không có đèn_đường gây nguy_hiểm khi di_chuyển vào buổi tối . Đề_nghị cơ_quan_chức_năng kiểm_tra , khắc_phục : 1 . Tình_trạng chất_lượng đường tạm không đảm_bảo như trên . 2 . Trải bê_tông trên mặt_đường tạm để thuận_tiện cho việc di_chuyển của người dân ( trả lại tình_trạng đường như trước khi thi_công dự_án ) . / .","khu dân_cư trong dự_án làng đại_học , trước khi thi_công thì đường giao_thông đã_được bê_tông_hóa 100 , rất thuận_tiện cho việc di_chuyển của người dân . từ khi chặn đường lưu_quang_vũ_để thi_công dự_án , làm đường tạm cho dân nhưng không đảm_bảo chất_lượng . 1 . mặt_đường gồ_ghề , nhiều đá và không bằng_phẳng gây nguy_hiểm khi di_chuyển . 2 . đường_đất , nắng thì bụi , mưa thì bùn gây khó_khăn cho việc di_chuyển của người dân . 3 . không có đèn_đường gây nguy_hiểm khi di_chuyển vào buổi tối . đề_nghị cơ_quan_chức_năng kiểm_tra , khắc_phục : 1 . tình_trạng chất_lượng đường tạm không đảm_bảo như trên . 2 . trải bê_tông trên mặt_đường tạm để thuận_tiện cho việc di_chuyển của người dân ( trả lại tình_trạng đường như trước khi thi_công dự_án ) . / .",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95303,duong_cau_ha_tang_hu_hong,cao
95288,Da Nang,07:29 28/03/2026,"Trước 106 Trần Nguyên Đán, phường Hòa Khánh bị cháy 1 bóng đèn chiếu sáng (cột TS08.T4H12), mới bị ngày hôm nay gây khó khăn cho việc lưu thông của người dân. Kính mong cơ quan chức năng kiểm tra và xử lý.","Trước 106 Trần Nguyên Đán, phường Hòa Khánh bị cháy 1 bóng đèn chiếu sáng (cột TS08. T4H12), mới bị ngày hôm nay gây khó khăn cho việc lưu thông của người dân. Kính mong cơ quan chức năng kiểm tra và xử lý.","Trước 106 Trần_Nguyên_Đán , phường Hòa_Khánh bị cháy 1 bóng đèn_chiếu sáng ( cột TS08 . T4H12 ) , mới bị ngày hôm_nay gây khó_khăn cho việc lưu_thông của người dân . Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý .","trước 106 trần_nguyên_đán , phường hòa_khánh bị cháy 1 bóng đèn_chiếu sáng ( cột ts08 . t4h12 ) , mới bị ngày hôm_nay gây khó_khăn cho việc lưu_thông của người dân . kính mong cơ_quan_chức_năng kiểm_tra và xử_lý .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95288,dien_luc_chieu_sang,thap
95273,Da Nang,18:32 27/03/2026,Đèn điện đường tại 1120/103 Trường Chinh bị hỏng hơn 1 tháng chưa được xử lý. Kính mong cơ quan chức năng kiểm tra và xử lý sớm giúp người dân. Xin cám ơn.,Đèn điện đường tại 1120/103 Trường Chinh bị hỏng hơn 1 tháng chưa được xử lý. Kính mong cơ quan chức năng kiểm tra và xử lý sớm giúp người dân. Xin cám ơn.,Đèn_điện_đường tại 1120 / 103 Trường_Chinh bị hỏng hơn 1 tháng chưa được xử_lý . Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý sớm giúp người dân . Xin cám_ơn .,đèn_điện_đường tại 1120 / 103 trường_chinh bị hỏng hơn 1 tháng chưa được xử_lý . kính mong cơ_quan_chức_năng kiểm_tra và xử_lý sớm giúp người dân . xin cám_ơn .,Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95273,dien_luc_chieu_sang,thap
95232,Da Nang,11:25 27/03/2026,"Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải bị tình trạng cống xì gây mùi hôi thối, ảnh hưởng đến những người dân. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải bị tình trạng cống xì gây mùi hôi thối, ảnh hưởng đến những người dân. Kính mong cơ quan chức năng kiểm tra và xử lý. /.","Trước_địa chỉ 77 Đặng_Vũ_Hỷ , phường An_Hải bị tình_trạng cống xì gây mùi hôi_thối , ảnh_hưởng đến những người dân . Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","trước_địa chỉ 77 đặng_vũ_hỷ , phường an_hải bị tình_trạng cống xì gây mùi hôi_thối , ảnh_hưởng đến những người dân . kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95232,cong_ho_ga_thoat_nuoc,thap
95231,Da Nang,11:16 27/03/2026,"Tại kiệt đường Lưu Quang Vũ (gần nhà văn hóa tổ 83 Hải An cũ), tổ dân phố 252, phường Ngũ Hành Sơn. Bóng đèn chiếu sáng vào các nhà hộ dân đã bị cháy bóng nhưng chưa được thay thế. Do đó, kính mong cơ quan quan tâm, xem xét thay bóng mới giúp. Xin cám ơn./. Tôi gửi thêm vị trí: https://maps.app.goo.gl/boAjBuLjBdimTvco8","Tại kiệt đường Lưu Quang Vũ (gần nhà văn hóa tổ 83 Hải An cũ), tổ dân phố 252, phường Ngũ Hành Sơn. Bóng đèn chiếu sáng vào các nhà hộ dân đã bị cháy bóng nhưng chưa được thay thế. Do đó, kính mong cơ quan quan tâm, xem xét thay bóng mới giúp. Xin cám ơn. /. Tôi gửi thêm vị trí:","Tại kiệt đường_Lưu_Quang_Vũ ( gần nhà_văn_hóa tổ 83 Hải_An cũ ) , tổ dân_phố 252 , phường Ngũ_Hành_Sơn . Bóng_đèn chiếu sáng vào các nhà hộ dân đã bị cháy bóng nhưng chưa được thay_thế . Do_đó , kính mong cơ_quan quan_tâm , xem_xét thay bóng mới giúp . Xin cám_ơn . / . Tôi gửi thêm vị_trí :","tại kiệt đường_lưu_quang_vũ ( gần nhà_văn_hóa tổ 83 hải_an cũ ) , tổ dân_phố 252 , phường ngũ_hành_sơn . bóng_đèn chiếu sáng vào các nhà hộ dân đã bị cháy bóng nhưng chưa được thay_thế . do_đó , kính mong cơ_quan quan_tâm , xem_xét thay bóng mới giúp . xin cám_ơn . / . tôi gửi thêm vị_trí :",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95231,dien_luc_chieu_sang,thap
95230,Da Nang,11:14 27/03/2026,"Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải nước cống tràn lên đường hôi thối cả khu dân cư, khu dân cư nhiều khách du lịch sinh sống Kính mong cơ quan chức năng kiểm tra và xử lý./.","Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải nước cống tràn lên đường hôi thối cả khu dân cư, khu dân cư nhiều khách du lịch sinh sống Kính mong cơ quan chức năng kiểm tra và xử lý. /.","Trước_địa chỉ 77 Đặng_Vũ_Hỷ , phường An_Hải nước cống tràn lên_đường hôi_thối cả khu dân_cư , khu dân_cư nhiều khách du_lịch sinh_sống Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","trước_địa chỉ 77 đặng_vũ_hỷ , phường an_hải nước cống tràn lên_đường hôi_thối cả khu dân_cư , khu dân_cư nhiều khách du_lịch sinh_sống kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95230,cong_ho_ga_thoat_nuoc,thap
95207,Da Nang,07:39 27/03/2026,"Kiệt 80 Huyền Trân Công Chúa, phường Ngũ Hành Sơn có 1 bóng đèn bị cháy đã 2-3 ngày nay. Vị trí đèn chiếu sáng cuối đường kiệt 80, vì kiệt này chưa có số nhà. Kính đề nghị cơ quan chức năng kiểm tra và xử lý./.","Kiệt 80 Huyền Trân Công Chúa, phường Ngũ Hành Sơn có 1 bóng đèn bị cháy đã 2-3 ngày nay. Vị trí đèn chiếu sáng cuối đường kiệt 80, vì kiệt này chưa có số nhà. Kính đề nghị cơ quan chức năng kiểm tra và xử lý. /.","Kiệt 80 Huyền_Trân_Công_Chúa , phường Ngũ_Hành_Sơn có 1 bóng đèn bị cháy đã 2 - 3 ngày_nay . Vị_trí đèn_chiếu sáng cuối đường kiệt 80 , vì kiệt này chưa có số nhà . Kính_đề nghị cơ_quan_chức_năng kiểm_tra và xử_lý . / .","kiệt 80 huyền_trân_công_chúa , phường ngũ_hành_sơn có 1 bóng đèn bị cháy đã 2 - 3 ngày_nay . vị_trí đèn_chiếu sáng cuối đường kiệt 80 , vì kiệt này chưa có số nhà . kính_đề nghị cơ_quan_chức_năng kiểm_tra và xử_lý . / .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95207,dien_luc_chieu_sang,thap
95176,Da Nang,19:21 26/03/2026,"Trước tết tới giờ dân cư tại Khu đô thị số 9 Ngân Câu, Điện Bàn Đông không có đèn điện chiếu sáng, trẻ em đi qua lại bị vấp té . Mong cơ quan có thẩm quyền hỗ trợ xử lý giúp./.","Trước tết tới giờ dân cư tại Khu đô thị số 9 Ngân Câu, Điện Bàn Đông không có đèn điện chiếu sáng, trẻ em đi qua lại bị vấp té. Mong cơ quan có thẩm quyền hỗ trợ xử lý giúp. /.","Trước tết tới giờ dân_cư tại Khu_đô thị số 9 Ngân_Câu , Điện_Bàn_Đông không có đèn_điện chiếu sáng , trẻ_em đi qua_lại bị vấp té . Mong cơ_quan có thẩm_quyền hỗ_trợ xử_lý giúp . / .","trước tết tới giờ dân_cư tại khu_đô thị số 9 ngân_câu , điện_bàn_đông không có đèn_điện chiếu sáng , trẻ_em đi qua_lại bị vấp té . mong cơ_quan có thẩm_quyền hỗ_trợ xử_lý giúp . / .",UBND phường Điện Bàn Đông,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95176,dien_luc_chieu_sang,cao
